ID Cliente,Nome Cliente,Distância (km),Tipo Entrega,Tipo Pagamento,Data e Horário do Pedido,Pedido,Valor Total (R$),Quantidade de Itens,Tem Pizza,Tem Bebida
126,Cliente_126,12.1,Entrega Padrão,Cartão Crédito,2024-04-12 18:54:00,"Margarida, Banana com Canela, Strogonoff de Carne, Strogonoff de Carne, Cerveja Long Neck, Cerveja Long Neck",138.0,6,1,1
69,Cliente_69,13.29,Retirada,Dinheiro,2024-05-04 20:27:00,,0.0,0,0,0
161,Cliente_161,2.03,Retirada,Dinheiro,2024-01-11 19:48:00,"Chocolate, Alho e Óleo, Catupiry, Romeu e Julieta, Refrigerante 2L",111.0,5,1,1
66,Cliente_66,4.73,Entrega Padrão,Cartão Crédito,2024-11-04 18:11:00,,0.0,0,0,0
48,Cliente_48,1.18,Retirada,Cartão Débito,2024-05-18 20:12:00,"Romeu e Julieta, Lombo com Catupiry, Abacaxi, Catupiry",106.0,4,1,0
141,Cliente_141,0.89,Retirada,Cartão Débito,2024-11-05 23:17:00,"Alho e Óleo, Vegetariana, Mexicana",85.0,3,1,0
61,Cliente_61,2.34,Retirada,Cartão Débito,2024-03-14 19:44:00,"Milho com Bacon, Calabresa",56.0,2,1,0
102,Cliente_102,9.22,Retirada,PIX,2024-01-26 22:52:00,"Alho e Óleo, Camarão, Vegetariana, Margarida, Refrigerante Lata",119.5,5,1,1
200,Cliente_200,14.36,Entrega Rápida,Dinheiro,2024-05-29 21:01:00,"Romeu e Julieta, Prestígio, Sorvete, Refrigerante Lata, Cerveja Lata, Cerveja Lata",93.0,6,1,1
161,Cliente_161,14.11,Retirada,Cartão Crédito,2024-07-21 20:13:00,"Chocolate com Morango, Abacaxi, Milho com Bacon, Refrigerante Lata, Cerveja Lata",88.5,5,1,1
105,Cliente_105,14.81,Entrega Padrão,Cartão Débito,2024-02-12 19:20:00,"Strogonoff de Carne, Cerveja Lata, Cerveja Long Neck, Refrigerante 2L",62.0,4,1,1
49,Cliente_49,4.19,Retirada,Cartão Débito,2024-01-01 22:36:00,"Prestígio, Camarão, Mussarela, Bacon, Mussarela, Cerveja Lata, Refrigerante 2L, Cerveja Lata",212.0,8,1,1
76,Cliente_76,12.55,Entrega Rápida,Cartão Débito,2024-05-15 23:58:00,"Banana com Canela, Vegetariana, Prestígio, Refrigerante 2L, Cerveja Long Neck",95.0,5,1,1
172,Cliente_172,9.18,Entrega Rápida,Cartão Crédito,2024-06-28 22:50:00,"Pepperoni, Cerveja Long Neck",43.0,2,1,1
7,Cliente_7,8.73,Entrega Padrão,Dinheiro,2024-06-10 18:09:00,"Mexicana, Romeu e Julieta, Refrigerante 2L",65.5,3,1,1
51,Cliente_51,3.91,Entrega Rápida,Cartão Débito,2024-05-13 19:52:00,Napolitana,25.5,1,1,0
60,Cliente_60,6.8,Retirada,Cartão Crédito,2024-11-08 23:57:00,"Banana com Canela, Lombo com Catupiry, Alho e Óleo, Cerveja Lata",84.5,4,1,1
161,Cliente_161,4.54,Retirada,Dinheiro,2024-11-10 20:17:00,"Carne Seca, Chocolate com Morango, Romeu e Julieta, Pesto, Cerveja Lata, Cerveja Long Neck",129.0,6,1,1
81,Cliente_81,8.1,Retirada,Dinheiro,2024-10-30 22:32:00,,0.0,0,0,0
193,Cliente_193,10.05,Entrega Padrão,Cartão Crédito,2024-10-22 22:09:00,"Pesto, Refrigerante 2L",37.5,2,1,1
62,Cliente_62,4.17,Entrega Rápida,PIX,2024-01-03 23:21:00,"Pesto, Strogonoff de Frango, Mussarela, Prestígio, Mexicana",166.5,5,1,0
70,Cliente_70,2.95,Entrega Rápida,PIX,2024-01-23 21:04:00,"Camarão, Camarão, Pepperoni, Chocolate, Brócolis com Bacon, Cerveja Lata",160.0,6,1,1
6,Cliente_6,10.06,Entrega Rápida,PIX,2024-01-06 23:31:00,"Refrigerante Lata, Cerveja Long Neck, Refrigerante 2L",27.0,3,0,1
127,Cliente_127,2.54,Entrega Padrão,Cartão Crédito,2024-12-18 19:37:00,Refrigerante Lata,5.0,1,0,1
188,Cliente_188,7.06,Entrega Rápida,Dinheiro,2024-04-16 18:39:00,"Napolitana, Frango com Catupiry, Alho e Óleo, Calabresa, Cerveja Lata, Cerveja Long Neck, Cerveja Lata",135.0,7,1,1
25,Cliente_25,5.83,Retirada,Dinheiro,2024-05-15 21:41:00,"Pesto, Prestígio, Português, Chocolate, Cerveja Long Neck, Refrigerante 2L",124.0,6,1,1
28,Cliente_28,3.04,Entrega Rápida,Cartão Crédito,2024-10-04 21:06:00,"Alho e Óleo, Romeu e Julieta, Mexicana, Alho e Óleo, Banana com Canela, Cerveja Long Neck, Refrigerante Lata, Refrigerante 2L",156.0,8,1,1
47,Cliente_47,10.9,Retirada,Cartão Débito,2024-08-03 19:05:00,"Bacon, Chocolate, Cerveja Lata, Cerveja Long Neck",69.5,4,1,1
195,Cliente_195,14.34,Entrega Padrão,PIX,2024-08-13 20:39:00,"Margarida, Pesto, Cerveja Lata, Refrigerante Lata, Refrigerante Lata",71.0,5,1,1
164,Cliente_164,7.7,Entrega Rápida,Dinheiro,2024-09-21 21:29:00,"Vegetariana, Chocolate com Morango, Cerveja Long Neck, Cerveja Long Neck",76.0,4,1,1
182,Cliente_182,1.46,Entrega Padrão,Dinheiro,2024-04-26 23:14:00,"Pesto, Mexicana, Vegetariana, Refrigerante Lata",91.5,4,1,1
97,Cliente_97,6.03,Retirada,Cartão Débito,2024-04-05 18:30:00,"Napolitana, Calabresa, Cerveja Lata",60.0,3,1,1
162,Cliente_162,9.39,Entrega Padrão,PIX,2024-05-24 20:02:00,"Frango com Catupiry, Chocolate com Morango, Quatro Queijos, Brócolis com Bacon, Refrigerante 2L, Cerveja Lata, Cerveja Long Neck",143.0,7,1,1
103,Cliente_103,1.85,Entrega Padrão,Cartão Crédito,2024-03-22 20:12:00,"Português, Milho com Bacon, Frango com Catupiry, Camarão, Mussarela",171.5,5,1,0
157,Cliente_157,11.78,Entrega Padrão,Cartão Débito,2024-08-13 20:15:00,"Margarida, Chocolate com Morango, Camarão, Quatro Queijos, Cerveja Lata",122.5,5,1,1
95,Cliente_95,13.28,Retirada,Cartão Débito,2024-06-29 23:27:00,"Frango com Catupiry, Cerveja Long Neck, Refrigerante Lata",47.0,3,1,1
59,Cliente_59,11.2,Entrega Padrão,Cartão Débito,2024-07-12 22:36:00,"Strogonoff de Carne, Cerveja Long Neck, Refrigerante Lata",50.0,3,1,1
197,Cliente_197,6.07,Retirada,PIX,2024-07-01 18:50:00,"Catupiry, Mexicana, Prestígio, Atum, Mexicana",146.0,5,1,0
31,Cliente_31,5.13,Entrega Padrão,Dinheiro,2024-01-29 20:44:00,"Refrigerante Lata, Cerveja Lata, Refrigerante Lata",17.0,3,0,1
60,Cliente_60,9.31,Entrega Rápida,Cartão Crédito,2024-10-08 22:24:00,"Frango com Catupiry, Margarida, Refrigerante Lata, Refrigerante 2L",71.5,4,1,1
185,Cliente_185,12.14,Entrega Padrão,Dinheiro,2024-06-08 23:01:00,"Português, Quatro Queijos, Português",85.0,3,1,0
40,Cliente_40,3.11,Entrega Rápida,Cartão Débito,2024-09-30 21:43:00,"Pepperoni, Mussarela, Romeu e Julieta, Chocolate com Morango, Mexicana, Cerveja Lata, Cerveja Lata, Cerveja Long Neck",187.5,8,1,1
5,Cliente_5,2.95,Entrega Padrão,PIX,2024-03-20 21:43:00,,0.0,0,0,0
164,Cliente_164,9.07,Entrega Rápida,PIX,2024-10-22 22:28:00,"Banana com Canela, Alho e Óleo, Quatro Queijos, Vegetariana, Napolitana",129.0,5,1,0
51,Cliente_51,9.03,Retirada,Cartão Débito,2024-02-16 22:29:00,"Calabresa, Margarida, Palmito, Mussarela, Strogonoff de Frango, Cerveja Long Neck, Cerveja Long Neck",190.0,7,1,1
63,Cliente_63,8.94,Entrega Padrão,Cartão Débito,2024-12-10 21:12:00,"Mussarela, Milho com Bacon, Brócolis com Bacon, Margarida",135.0,4,1,0
187,Cliente_187,7.24,Entrega Rápida,Cartão Crédito,2024-06-29 21:30:00,"Vegetariana, Lombo com Catupiry, Palmito, Quatro Queijos, Quatro Queijos, Cerveja Long Neck, Refrigerante 2L",166.5,7,1,1
184,Cliente_184,6.5,Entrega Rápida,Cartão Crédito,2024-06-10 22:50:00,"Prestígio, Chocolate, Carne Seca, Refrigerante Lata",85.5,4,1,1
71,Cliente_71,2.78,Entrega Rápida,PIX,2024-05-30 19:15:00,"Sorvete, Bacon, Lombo com Catupiry, Refrigerante Lata, Refrigerante Lata",94.5,5,1,1
160,Cliente_160,2.42,Entrega Padrão,Cartão Débito,2024-08-14 20:16:00,"Napolitana, Catupiry",55.0,2,1,0
78,Cliente_78,3.15,Entrega Padrão,Cartão Débito,2024-09-27 19:30:00,"Prestígio, Português, Chocolate, Vegetariana, Refrigerante Lata, Cerveja Long Neck",118.5,6,1,1
65,Cliente_65,10.85,Entrega Padrão,Cartão Débito,2024-01-31 23:24:00,"Chocolate, Romeu e Julieta, Sorvete, Catupiry, Palmito, Cerveja Lata",137.5,6,1,1
150,Cliente_150,13.66,Entrega Padrão,Cartão Crédito,2024-10-17 18:54:00,"Atum, Brócolis com Bacon, Strogonoff de Frango, Mussarela, Banana com Canela, Refrigerante 2L, Cerveja Lata",179.0,7,1,1
75,Cliente_75,10.39,Entrega Padrão,PIX,2024-04-15 20:44:00,"Vegetariana, Strogonoff de Carne, Lombo com Catupiry, Pesto, Mussarela, Refrigerante 2L, Refrigerante 2L",187.5,7,1,1
76,Cliente_76,6.71,Retirada,Cartão Débito,2024-11-02 19:17:00,"Camarão, Banana com Canela, Alho e Óleo, Sorvete, Strogonoff de Frango",141.0,5,1,0
143,Cliente_143,10.39,Entrega Padrão,Cartão Crédito,2024-12-19 23:06:00,"Brócolis com Bacon, Strogonoff de Frango, Milho com Bacon, Cerveja Lata, Cerveja Long Neck",110.0,5,1,1
28,Cliente_28,1.04,Retirada,Dinheiro,2024-11-06 22:27:00,"Carne Seca, Palmito, Bacon, Romeu e Julieta, Cerveja Lata, Refrigerante Lata, Refrigerante Lata",132.5,7,1,1
173,Cliente_173,7.98,Retirada,Cartão Crédito,2024-05-17 18:23:00,"Banana com Canela, Strogonoff de Carne",54.5,2,1,0
41,Cliente_41,2.57,Entrega Rápida,PIX,2024-07-06 23:04:00,"Português, Alho e Óleo, Quatro Queijos, Palmito, Pepperoni, Cerveja Long Neck, Cerveja Long Neck, Cerveja Lata",174.5,8,1,1
50,Cliente_50,11.92,Entrega Rápida,Dinheiro,2024-03-15 21:38:00,"Milho com Bacon, Mexicana, Pesto, Cerveja Lata, Refrigerante 2L, Refrigerante Lata",110.0,6,1,1
6,Cliente_6,11.8,Entrega Padrão,Dinheiro,2024-06-15 22:13:00,"Atum, Cerveja Long Neck, Cerveja Long Neck",52.0,3,1,1
187,Cliente_187,8.63,Retirada,Dinheiro,2024-01-28 20:56:00,,0.0,0,0,0
36,Cliente_36,10.76,Retirada,Cartão Crédito,2024-12-18 20:05:00,"Chocolate, Mexicana, Prestígio, Camarão, Refrigerante 2L, Cerveja Lata",130.5,6,1,1
47,Cliente_47,7.28,Entrega Rápida,Dinheiro,2024-11-24 21:59:00,"Chocolate com Morango, Vegetariana, Cerveja Lata",59.0,3,1,1
85,Cliente_85,3.45,Retirada,Dinheiro,2024-05-08 18:14:00,"Carne Seca, Bacon, Strogonoff de Frango, Refrigerante Lata, Cerveja Long Neck, Refrigerante 2L",122.0,6,1,1
73,Cliente_73,4.77,Retirada,PIX,2024-04-13 21:36:00,"Frango com Catupiry, Atum, Mussarela, Calabresa, Frango com Catupiry, Refrigerante Lata, Refrigerante 2L, Cerveja Long Neck",192.5,8,1,1
38,Cliente_38,5.08,Retirada,Cartão Débito,2024-08-02 22:32:00,"Bacon, Chocolate",50.5,2,1,0
37,Cliente_37,2.26,Entrega Padrão,Dinheiro,2024-11-12 21:44:00,"Mussarela, Sorvete, Quatro Queijos, Refrigerante 2L",115.0,4,1,1
108,Cliente_108,4.22,Entrega Padrão,Dinheiro,2024-05-21 23:56:00,"Quatro Queijos, Camarão, Palmito, Cerveja Lata",100.5,4,1,1
81,Cliente_81,11.3,Entrega Rápida,Cartão Crédito,2024-07-17 19:28:00,"Abacaxi, Cerveja Long Neck",35.0,2,1,1
60,Cliente_60,0.98,Entrega Rápida,Cartão Crédito,2024-01-31 22:24:00,"Carne Seca, Frango com Catupiry, Quatro Queijos, Cerveja Lata",100.0,4,1,1
31,Cliente_31,1.53,Retirada,PIX,2024-07-31 19:33:00,"Palmito, Chocolate com Morango, Camarão, Refrigerante 2L, Refrigerante 2L, Refrigerante 2L",119.5,6,1,1
158,Cliente_158,6.47,Retirada,Dinheiro,2024-03-05 21:14:00,"Camarão, Romeu e Julieta, Quatro Queijos, Lombo com Catupiry, Cerveja Lata, Refrigerante 2L",134.5,6,1,1
192,Cliente_192,9.74,Retirada,PIX,2024-07-12 22:59:00,"Vegetariana, Alho e Óleo, Palmito, Napolitana, Bacon, Refrigerante 2L, Cerveja Lata, Cerveja Lata",160.5,8,1,1
142,Cliente_142,11.84,Entrega Padrão,Cartão Débito,2024-01-22 19:04:00,"Milho com Bacon, Banana com Canela, Sorvete, Pepperoni, Cerveja Lata",114.0,5,1,1
70,Cliente_70,14.29,Entrega Padrão,Dinheiro,2024-11-12 20:21:00,"Strogonoff de Frango, Cerveja Long Neck, Cerveja Long Neck",56.5,3,1,1
134,Cliente_134,4.44,Retirada,Cartão Débito,2024-07-27 20:05:00,"Milho com Bacon, Chocolate, Carne Seca, Cerveja Long Neck",96.5,4,1,1
73,Cliente_73,12.77,Entrega Rápida,PIX,2024-03-07 18:55:00,"Lombo com Catupiry, Vegetariana, Bacon, Lombo com Catupiry, Refrigerante 2L, Cerveja Lata, Cerveja Long Neck",144.5,7,1,1
164,Cliente_164,13.86,Retirada,Cartão Crédito,2024-02-26 20:12:00,,0.0,0,0,0
174,Cliente_174,7.48,Entrega Rápida,Cartão Débito,2024-01-26 20:40:00,"Camarão, Atum, Cerveja Lata, Cerveja Lata, Refrigerante 2L",87.0,5,1,1
20,Cliente_20,9.33,Entrega Padrão,Cartão Débito,2024-02-01 21:24:00,"Romeu e Julieta, Lombo com Catupiry, Napolitana, Atum, Cerveja Lata, Refrigerante Lata",119.0,6,1,1
9,Cliente_9,7.18,Entrega Padrão,Dinheiro,2024-05-06 20:45:00,"Margarida, Carne Seca, Frango com Catupiry",90.5,3,1,0
22,Cliente_22,3.0,Retirada,Cartão Débito,2024-06-21 18:28:00,"Refrigerante Lata, Refrigerante 2L",15.0,2,0,1
29,Cliente_29,0.58,Entrega Padrão,PIX,2024-07-24 23:59:00,"Margarida, Pesto, Refrigerante 2L, Refrigerante 2L, Refrigerante 2L",84.0,5,1,1
12,Cliente_12,9.85,Retirada,PIX,2024-07-15 21:06:00,"Calabresa, Chocolate, Quatro Queijos, Banana com Canela, Napolitana, Cerveja Long Neck, Refrigerante 2L",147.5,7,1,1
132,Cliente_132,14.04,Entrega Rápida,PIX,2024-03-25 18:11:00,"Atum, Sorvete, Pepperoni",85.0,3,1,0
130,Cliente_130,12.79,Entrega Rápida,Dinheiro,2024-11-01 19:20:00,"Alho e Óleo, Margarida, Quatro Queijos, Atum, Refrigerante 2L, Refrigerante 2L, Refrigerante 2L",139.5,7,1,1
166,Cliente_166,14.06,Retirada,PIX,2024-11-07 20:29:00,"Prestígio, Cerveja Lata, Refrigerante 2L, Cerveja Lata",48.5,4,1,1
118,Cliente_118,7.23,Entrega Rápida,Cartão Crédito,2024-05-22 22:52:00,"Vegetariana, Banana com Canela, Napolitana",74.0,3,1,0
178,Cliente_178,8.42,Entrega Padrão,Dinheiro,2024-03-21 22:58:00,"Sorvete, Pesto, Refrigerante Lata, Cerveja Long Neck, Cerveja Lata",77.5,5,1,1
151,Cliente_151,1.8,Entrega Padrão,Dinheiro,2024-08-01 23:27:00,"Sorvete, Milho com Bacon, Strogonoff de Carne, Alho e Óleo, Refrigerante 2L",123.5,5,1,1
92,Cliente_92,12.85,Entrega Padrão,Cartão Débito,2024-10-21 22:41:00,"Strogonoff de Carne, Catupiry",62.5,2,1,0
107,Cliente_107,2.48,Retirada,PIX,2024-06-25 20:34:00,"Frango com Catupiry, Margarida, Brócolis com Bacon, Refrigerante 2L, Refrigerante Lata",101.5,5,1,1
147,Cliente_147,13.46,Entrega Padrão,Cartão Débito,2024-05-06 19:25:00,"Quatro Queijos, Margarida, Mussarela, Prestígio, Sorvete, Refrigerante 2L, Refrigerante 2L",176.0,7,1,1
61,Cliente_61,14.66,Entrega Rápida,Dinheiro,2024-12-04 21:45:00,Carne Seca,34.0,1,1,0
33,Cliente_33,14.76,Entrega Padrão,PIX,2024-01-26 23:38:00,"Vegetariana, Mussarela, Bacon, Frango com Catupiry, Catupiry",165.0,5,1,0
144,Cliente_144,13.93,Entrega Rápida,PIX,2024-06-24 19:21:00,Cerveja Long Neck,12.0,1,0,1
189,Cliente_189,9.77,Retirada,Cartão Débito,2024-10-14 20:26:00,"Alho e Óleo, Frango com Catupiry, Camarão, Vegetariana, Cerveja Lata",125.0,5,1,1
51,Cliente_51,3.7,Entrega Padrão,Dinheiro,2024-11-09 22:31:00,"Atum, Cerveja Lata",35.0,2,1,1
115,Cliente_115,7.74,Entrega Padrão,PIX,2024-10-04 19:29:00,"Cerveja Long Neck, Cerveja Lata, Refrigerante Lata",24.0,3,0,1
169,Cliente_169,2.65,Retirada,PIX,2024-09-05 19:07:00,"Palmito, Mexicana",61.5,2,1,0
119,Cliente_119,10.18,Retirada,Cartão Débito,2024-02-18 22:41:00,"Strogonoff de Frango, Banana com Canela, Romeu e Julieta, Cerveja Long Neck, Cerveja Lata",96.5,5,1,1
150,Cliente_150,2.48,Retirada,Dinheiro,2024-01-26 20:26:00,"Cerveja Lata, Cerveja Lata, Refrigerante Lata",19.0,3,0,1
97,Cliente_97,8.06,Retirada,Dinheiro,2024-10-15 20:44:00,"Cerveja Long Neck, Refrigerante 2L, Cerveja Long Neck",34.0,3,0,1
24,Cliente_24,3.98,Entrega Rápida,Dinheiro,2024-09-16 21:21:00,"Pepperoni, Romeu e Julieta, Strogonoff de Carne, Português, Refrigerante Lata, Refrigerante Lata",125.5,6,1,1
140,Cliente_140,1.02,Retirada,Cartão Débito,2024-10-02 23:39:00,"Abacaxi, Bacon, Chocolate, Brócolis com Bacon, Cerveja Long Neck, Cerveja Lata, Refrigerante 2L",132.5,7,1,1
164,Cliente_164,8.33,Entrega Padrão,Cartão Débito,2024-09-30 18:56:00,"Cerveja Lata, Refrigerante Lata",12.0,2,0,1
183,Cliente_183,3.64,Entrega Padrão,Cartão Débito,2024-11-28 20:55:00,"Milho com Bacon, Chocolate com Morango, Palmito, Refrigerante 2L, Refrigerante 2L",103.0,5,1,1
26,Cliente_26,7.45,Retirada,Dinheiro,2024-07-29 22:22:00,"Abacaxi, Milho com Bacon, Pesto, Cerveja Lata, Refrigerante Lata",91.0,5,1,1
1,Cliente_1,3.31,Entrega Padrão,Cartão Crédito,2024-09-04 23:40:00,"Cerveja Lata, Cerveja Lata, Cerveja Lata",21.0,3,0,1
161,Cliente_161,11.0,Entrega Padrão,Cartão Crédito,2024-06-24 19:47:00,"Frango com Catupiry, Mexicana, Prestígio, Cerveja Long Neck, Refrigerante 2L, Refrigerante 2L",118.5,6,1,1
200,Cliente_200,5.24,Entrega Padrão,PIX,2024-05-30 23:51:00,"Chocolate, Strogonoff de Carne, Bacon, Mexicana, Chocolate com Morango, Refrigerante 2L",150.5,6,1,1
184,Cliente_184,14.28,Entrega Rápida,Cartão Crédito,2024-11-23 21:14:00,"Atum, Frango com Catupiry, Cerveja Lata, Cerveja Lata, Refrigerante Lata",77.0,5,1,1
97,Cliente_97,13.6,Entrega Rápida,Cartão Débito,2024-09-03 22:16:00,Cerveja Lata,7.0,1,0,1
56,Cliente_56,4.9,Entrega Rápida,PIX,2024-10-03 18:06:00,Cerveja Lata,7.0,1,0,1
153,Cliente_153,14.45,Retirada,Cartão Crédito,2024-06-20 21:31:00,"Milho com Bacon, Mexicana, Bacon, Vegetariana, Cerveja Long Neck, Cerveja Long Neck",140.0,6,1,1
145,Cliente_145,10.47,Retirada,PIX,2024-10-24 18:18:00,"Quatro Queijos, Calabresa, Napolitana, Calabresa, Cerveja Lata",116.5,5,1,1
197,Cliente_197,10.13,Entrega Padrão,Cartão Crédito,2024-01-02 19:20:00,"Margarida, Frango com Catupiry, Refrigerante Lata, Cerveja Lata",68.5,4,1,1
50,Cliente_50,12.05,Entrega Padrão,Cartão Débito,2024-01-14 19:52:00,"Frango com Catupiry, Mexicana, Calabresa, Cerveja Lata, Cerveja Long Neck, Cerveja Long Neck",120.5,6,1,1
1,Cliente_1,9.14,Retirada,Cartão Crédito,2024-03-28 18:17:00,"Refrigerante 2L, Cerveja Long Neck, Cerveja Lata",29.0,3,0,1
154,Cliente_154,6.14,Retirada,PIX,2024-01-18 20:15:00,"Margarida, Refrigerante Lata, Cerveja Long Neck",43.5,3,1,1
40,Cliente_40,11.79,Entrega Rápida,PIX,2024-08-10 18:30:00,"Margarida, Frango com Catupiry, Mussarela, Camarão, Cerveja Long Neck, Refrigerante Lata",158.5,6,1,1
27,Cliente_27,7.43,Entrega Rápida,Cartão Crédito,2024-07-07 20:35:00,"Alho e Óleo, Catupiry, Brócolis com Bacon, Frango com Catupiry, Refrigerante 2L, Cerveja Long Neck, Cerveja Long Neck",149.5,7,1,1
117,Cliente_117,12.14,Entrega Rápida,PIX,2024-06-24 23:45:00,,0.0,0,0,0
40,Cliente_40,5.95,Entrega Rápida,Cartão Débito,2024-12-06 20:29:00,"Carne Seca, Margarida, Refrigerante 2L",70.5,3,1,1
48,Cliente_48,3.73,Entrega Rápida,PIX,2024-10-11 20:46:00,"Banana com Canela, Strogonoff de Frango, Refrigerante Lata, Cerveja Lata",66.0,4,1,1
150,Cliente_150,10.01,Entrega Rápida,Cartão Crédito,2024-12-11 20:05:00,"Strogonoff de Carne, Catupiry, Milho com Bacon, Cerveja Long Neck",103.0,4,1,1
68,Cliente_68,13.75,Retirada,Dinheiro,2024-01-12 21:09:00,"Cerveja Lata, Refrigerante 2L, Cerveja Lata",24.0,3,0,1
117,Cliente_117,5.77,Entrega Padrão,PIX,2024-10-31 20:04:00,Cerveja Long Neck,12.0,1,0,1
41,Cliente_41,2.73,Entrega Rápida,Cartão Débito,2024-06-28 21:23:00,"Prestígio, Mussarela, Pesto, Carne Seca, Cerveja Long Neck, Refrigerante 2L, Refrigerante Lata",163.0,7,1,1
71,Cliente_71,0.71,Entrega Rápida,PIX,2024-02-04 22:28:00,Português,28.0,1,1,0
179,Cliente_179,2.26,Entrega Padrão,Cartão Débito,2024-03-08 18:24:00,"Bacon, Pepperoni, Atum, Refrigerante 2L, Cerveja Long Neck",109.5,5,1,1
46,Cliente_46,5.69,Retirada,Cartão Débito,2024-06-15 23:45:00,"Napolitana, Strogonoff de Carne, Bacon, Chocolate, Refrigerante Lata, Cerveja Lata, Refrigerante Lata",126.0,7,1,1
69,Cliente_69,2.13,Entrega Padrão,Dinheiro,2024-12-23 21:52:00,"Bacon, Banana com Canela, Mexicana, Frango com Catupiry, Strogonoff de Frango, Refrigerante 2L",154.5,6,1,1
105,Cliente_105,8.81,Entrega Rápida,Dinheiro,2024-09-20 21:49:00,"Camarão, Refrigerante Lata, Refrigerante Lata, Cerveja Lata",52.0,4,1,1
68,Cliente_68,12.94,Retirada,PIX,2024-08-07 23:33:00,"Strogonoff de Frango, Pesto, Carne Seca, Catupiry, Cerveja Long Neck",135.5,5,1,1
79,Cliente_79,11.65,Entrega Rápida,Dinheiro,2024-11-28 23:44:00,"Bacon, Mussarela, Margarida, Strogonoff de Carne, Cerveja Long Neck, Refrigerante Lata",155.0,6,1,1
84,Cliente_84,8.82,Entrega Padrão,Cartão Débito,2024-03-11 18:55:00,,0.0,0,0,0
4,Cliente_4,7.26,Entrega Padrão,PIX,2024-07-15 20:19:00,Refrigerante Lata,5.0,1,0,1
165,Cliente_165,2.88,Retirada,Dinheiro,2024-11-29 21:34:00,"Vegetariana, Refrigerante Lata",32.0,2,1,1
193,Cliente_193,8.95,Entrega Rápida,Dinheiro,2024-12-21 22:58:00,"Chocolate com Morango, Frango com Catupiry, Pepperoni, Cerveja Lata, Refrigerante 2L",103.0,5,1,1
116,Cliente_116,2.4,Retirada,Cartão Débito,2024-05-31 22:33:00,"Carne Seca, Calabresa",61.5,2,1,0
78,Cliente_78,10.03,Entrega Rápida,Dinheiro,2024-09-10 23:29:00,"Catupiry, Cerveja Long Neck, Cerveja Lata, Cerveja Long Neck",60.5,4,1,1
92,Cliente_92,6.25,Entrega Rápida,Cartão Débito,2024-05-28 20:03:00,"Pepperoni, Cerveja Long Neck, Cerveja Long Neck",55.0,3,1,1
16,Cliente_16,12.26,Retirada,PIX,2024-01-27 18:06:00,"Atum, Refrigerante 2L",38.0,2,1,1
123,Cliente_123,3.9,Retirada,PIX,2024-01-08 21:11:00,"Romeu e Julieta, Bacon, Cerveja Lata",59.0,3,1,1
80,Cliente_80,9.62,Entrega Rápida,Dinheiro,2024-01-22 23:56:00,"Bacon, Carne Seca, Mexicana, Mexicana, Mussarela, Refrigerante 2L, Cerveja Long Neck",198.5,7,1,1
1,Cliente_1,3.15,Retirada,PIX,2024-05-28 23:00:00,Catupiry,29.5,1,1,0
28,Cliente_28,4.67,Retirada,Dinheiro,2024-08-25 20:59:00,"Mussarela, Chocolate, Margarida, Camarão, Napolitana, Cerveja Long Neck, Cerveja Lata, Cerveja Lata",185.0,8,1,1
92,Cliente_92,13.0,Entrega Rápida,Cartão Crédito,2024-09-15 23:30:00,"Milho com Bacon, Palmito, Refrigerante 2L, Refrigerante 2L",78.0,4,1,1
76,Cliente_76,10.94,Entrega Rápida,PIX,2024-08-18 18:02:00,Cerveja Long Neck,12.0,1,0,1
14,Cliente_14,3.74,Entrega Padrão,Dinheiro,2024-04-15 21:34:00,"Cerveja Long Neck, Cerveja Long Neck",24.0,2,0,1
126,Cliente_126,10.55,Entrega Rápida,Cartão Débito,2024-10-25 21:46:00,"Mexicana, Mexicana, Banana com Canela",85.5,3,1,0
180,Cliente_180,9.81,Entrega Padrão,Cartão Crédito,2024-07-07 22:12:00,"Bacon, Prestígio, Abacaxi",76.0,3,1,0
66,Cliente_66,12.36,Entrega Padrão,Dinheiro,2024-12-13 23:34:00,"Atum, Romeu e Julieta, Milho com Bacon, Napolitana, Refrigerante Lata",110.5,5,1,1
180,Cliente_180,1.46,Entrega Rápida,Cartão Crédito,2024-11-08 19:55:00,"Refrigerante Lata, Cerveja Lata, Refrigerante Lata",17.0,3,0,1
150,Cliente_150,4.93,Retirada,Cartão Crédito,2024-05-19 23:29:00,"Cerveja Lata, Cerveja Lata",14.0,2,0,1
32,Cliente_32,5.41,Retirada,PIX,2024-03-27 22:36:00,"Atum, Napolitana, Camarão, Calabresa, Cerveja Lata, Cerveja Lata, Cerveja Lata",137.0,7,1,1
98,Cliente_98,12.5,Retirada,PIX,2024-07-07 20:55:00,"Cerveja Long Neck, Cerveja Long Neck, Refrigerante Lata",29.0,3,0,1
132,Cliente_132,3.98,Retirada,PIX,2024-09-08 20:09:00,"Pesto, Romeu e Julieta",51.0,2,1,0
58,Cliente_58,6.51,Entrega Rápida,Cartão Crédito,2024-06-12 21:39:00,"Strogonoff de Frango, Lombo com Catupiry, Palmito, Palmito, Refrigerante 2L, Cerveja Lata",138.5,6,1,1
111,Cliente_111,12.3,Entrega Padrão,PIX,2024-09-05 21:18:00,"Mussarela, Prestígio, Vegetariana, Frango com Catupiry, Cerveja Lata",138.5,5,1,1
